startdate,enddate,title,description,importance,link,icon,image,date_display,"low threshold","high threshold",y_position
"2001-12-20 15:47:00","2001-12-20 15:47:00","20-12-2001: crisis económica y furia social",<p></p>,55,"[{""""url"""":""""https://drive.google.com/file/d/1S86ftcXvWCFZxT683BP8VpVY2x4O52HB/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-12-20 15:47:00","2001-12-20 15:47:00","20-12-2001: renuncia del Presidente De la Rúa",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/153jc0Ucwcv2xj18vPo6wp7E8MfskRjEJ/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2001-12-21 15:47:00","2001-12-21 15:47:00","21-12-2001: Presidente Ramón Puerta (hasta 23-12-2001)",<p></p>,65,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-21 15:47:00","2001-12-21 15:47:00","21-12-2001: Ministro de Economía J. Capitanich (hasta 22-12-2001)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-22 15:47:00","2001-12-22 15:47:00","22-12-2001: Ministro de Hacienda R. Frigeri (hasta 03-01-2002)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-23 15:47:00","2001-12-23 15:47:00","23-12-2001: Presidente Adolfo Rodríguez Saá (hasta 30-12-2001)",<p></p>,65,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-24 15:47:00","2001-12-24 15:47:00","24-12-2001: Argentina entra en default (Rodríguez Saá)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2001-12-30 15:47:00","2001-12-30 15:47:00","30-12-2001: Presidente Eduardo Caamaño (hasta 02-01-2002)",<p></p>,65,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-01 15:47:00","2002-01-01 15:47:00","2002: EEUU volvió a mostrar un crecimiento moderado",<p></p>,55,,shapes/triangle_gray.png,,ye,1,100,0,
"2002-01-01 15:47:00","2002-01-01 15:47:00","01-01-2002: entró en circulación el Euro (cotización por debajo del dólar de EEUU)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-02 15:47:00","2002-01-02 15:47:00","02-01-2002: asume la presidencia Eduardo Duhalde (hasta 25-05-2003)",<p></p>,65,"[{""""url"""":""""https://drive.google.com/file/d/1kvbPtDwbRlNwxtkwiZSecTENsAOyp6uV/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
